N,P,K,temperature,humidity,ph,rainfall,label
108.407,22.386,88.257,34.502,41.396,5.57,154.917,Wheat
88.977,24.494,66.784,38.094,58.623,5.098,179.905,Wheat
68.564,62.203,94.674,44.601,99.274,7.165,125.692,Wheat
68.301,73.984,86.721,18.316,75.29,4.992,158.002,Wheat
8.393,17.489,34.536,20.589,47.139,4.656,105.763,Wheat
134.14,61.383,40.232,40.898,96.728,7.488,83.572,Wheat
92.625,67.65,86.674,29.268,30.209,7.481,99.359,Wheat
114.697,69.109,74.437,43.267,81.671,7.847,237.51,Wheat
8.723,6.592,53.67,28.731,62.251,5.382,34.092,Wheat
76.74,76.829,71.716,28.522,85.467,7.543,102.338,Wheat
28.859,66.551,43.687,16.886,95.17,7.54,257.612,Wheat
63.807,78.271,28.056,38.719,96.98,4.718,399.907,Wheat
103.09,83.964,22.849,39.144,63.468,7.122,105.802,Wheat
47.084,37.531,18.467,26.222,47.553,7.399,229.09,Wheat
98.144,57.116,89.172,16.208,92.687,5.721,34.663,Wheat
78.865,83.857,49.287,42.256,80.559,6.437,112.639,Wheat
52.074,34.022,74.467,31.712,97.847,6.095,235.189,Wheat
87.726,25.056,79.049,42.347,94.034,5.606,388.143,Wheat
12.832,79.632,52.075,31.403,46.365,5.606,65.404,Wheat
114.409,58.257,91.626,19.977,49.198,7.414,205.277,Wheat
116.53,87.256,52.457,20.296,91.102,5.71,213.476,Wheat
110.576,81.002,66.179,35.06,41.77,6.318,129.868,Wheat
116.74,18.099,67.384,31.677,73.304,8.059,323.453,Wheat
20.561,29.08,68.655,27.06,81.483,6.679,338.908,Wheat
88.417,42.069,65.22,14.776,51.709,6.804,117.481,Wheat
74.267,51.631,60.875,24.018,85.684,5.971,263.327,Wheat
123.829,44.574,12.546,10.44,47.256,6.292,221.499,Wheat
107.085,65.5,46.521,13.228,40.665,7.676,183.043,Wheat
70.83,13.799,44.429,17.392,76.692,7.316,390.268,Wheat
138.553,72.643,16.513,19.66,47.563,5.634,231.952,Wheat
119.368,5.673,82.07,17.03,43.534,7.173,70.167,Wheat
128.058,79.706,60.398,25.068,46.723,7.863,120.568,Wheat
41.794,14.962,59.399,14.038,63.314,7.774,95.263,Wheat
63.809,18.238,64.08,16.978,67.024,5.628,305.637,Wheat
85.42,6.551,12.33,13.926,69.977,5.203,47.61,Wheat
5.699,25.448,18.849,27.781,31.116,6.823,341.539,Wheat
25.966,56.329,72.383,29.875,91.59,8.338,393.341,Wheat
54.667,16.998,69.42,25.059,40.55,5.971,297.23,Wheat
28.779,80.423,14.558,11.116,61.633,5.634,63.538,Wheat
128.107,43.032,62.884,38.378,66.729,6.678,306.687,Wheat
123.28,85.512,72.531,37.947,94.148,6.498,71.08,Wheat
76.396,7.399,19.405,16.507,53.426,4.646,292.35,Wheat
125.033,38.126,34.197,10.804,48.067,7.179,60.135,Wheat
29.037,16.751,27.794,34.94,84.355,7.676,103.89,Wheat
23.719,70.895,50.169,23.022,31.649,4.731,215.4,Wheat
24.765,63.399,33.552,35.095,56.058,5.59,290.802,Wheat
132.372,46.427,52.954,14.035,65.79,4.538,166.907,Wheat
128.594,56.74,93.529,37.968,61.025,6.386,137.589,Wheat
66.446,20.024,85.961,41.406,50.567,8.4,351.535,Wheat
69.221,6.074,29.929,32.676,46.479,4.761,343.959,Wheat
37.054,38.026,89.161,22.909,97.896,5.62,349.887,Wheat
37.588,33.654,23.016,28.015,35.116,8.352,328.982,Wheat
99.799,28.882,22.429,18.174,33.173,5.7,219.553,Wheat
68.658,14.634,67.79,22.717,87.488,5.932,145.812,Wheat
145.313,11.468,45.296,17.563,51.018,6.44,319.159,Wheat
73.342,61.336,28.742,36.47,62.947,5.599,61.97,Wheat
100.058,66.222,88.101,44.688,50.314,6.178,195.875,Wheat
52.212,26.365,37.295,11.283,54.081,4.728,138.375,Wheat
61.673,7.962,65.997,15.27,90.905,5.191,90.417,Wheat
16.916,44.443,13.099,39.337,33.181,7.47,174.636,Wheat
75.368,16.532,59.247,22.854,84.648,7.416,48.875,Wheat
97.998,6.845,53.171,18.256,97.198,6.874,249.998,Wheat
14.473,75.789,82.007,13.079,77.458,7.883,204.74,Wheat
63.866,49.608,18.803,29.291,30.023,6.623,393.791,Wheat
48.091,13.225,32.154,43.017,41.299,7.351,171.623,Wheat
95.607,26.812,86.0,43.128,57.388,8.374,192.772,Wheat
95.06,22.084,84.986,23.607,49.351,4.541,314.927,Wheat
101.03,72.286,26.965,25.712,50.266,4.716,202.947,Wheat
138.059,39.506,84.529,38.322,53.399,5.133,375.928,Wheat
100.129,79.48,65.175,33.274,56.304,7.193,155.774,Wheat
145.519,40.708,63.6,13.044,80.166,5.04,295.528,Wheat
124.329,11.652,90.565,28.208,73.616,6.81,276.898,Wheat
62.606,16.893,29.425,25.162,66.483,5.076,172.164,Wheat
105.77,36.246,38.53,12.18,30.787,4.742,305.619,Wheat
63.949,68.242,53.556,34.849,59.877,4.965,388.381,Wheat
40.878,76.578,86.614,23.056,43.26,4.596,151.991,Wheat
11.543,69.795,37.959,23.508,73.181,5.932,139.855,Wheat
5.392,66.618,56.303,26.321,55.312,5.984,189.456,Wheat
53.193,82.69,44.296,15.669,56.917,5.855,393.662,Wheat
77.575,86.763,60.913,31.664,41.633,7.803,46.852,Wheat
38.887,13.153,95.483,14.303,60.359,4.849,217.703,Wheat
115.031,79.871,50.326,18.451,67.701,7.7,269.56,Wheat
112.426,59.937,33.589,13.213,88.39,7.182,173.212,Wheat
80.367,16.045,91.814,22.278,48.507,7.299,216.632,Wheat
66.743,5.951,48.8,39.844,75.49,5.997,334.112,Wheat
86.121,47.951,83.388,24.681,58.913,5.622,297.429,Wheat
55.369,33.292,18.162,23.999,71.434,8.302,95.165,Wheat
75.125,15.909,59.872,30.77,51.462,5.049,122.608,Wheat
66.602,11.745,39.877,39.749,73.895,4.737,384.685,Wheat
76.626,34.875,65.909,10.356,52.715,8.093,207.081,Wheat
34.384,25.975,32.298,41.346,55.451,5.163,283.385,Wheat
51.216,34.161,78.979,15.079,73.182,7.473,110.633,Wheat
143.376,62.326,41.876,21.098,82.817,5.483,194.037,Wheat
37.2,61.347,13.827,10.423,94.452,8.499,144.91,Wheat
146.382,15.919,45.308,44.615,56.657,8.005,51.455,Wheat
116.041,58.004,12.31,17.366,42.335,8.177,272.852,Wheat
116.515,50.543,39.994,36.884,70.646,7.601,369.187,Wheat
118.874,26.993,73.33,31.222,88.954,7.482,393.612,Wheat
20.387,83.308,38.4,20.752,51.092,7.384,275.416,Wheat
126.105,83.204,94.518,26.92,55.942,4.829,140.162,Wheat
47.904,49.497,75.311,33.139,47.407,6.353,184.597,Wheat
24.559,84.234,47.649,12.689,42.794,7.62,241.182,Wheat
141.532,69.142,34.811,37.514,55.937,8.388,136.141,Wheat
32.321,12.812,74.312,26.854,41.071,7.132,375.453,Wheat
106.862,26.915,17.318,37.598,81.273,4.61,93.988,Wheat
148.709,89.394,12.491,20.01,99.564,5.664,314.505,Wheat
48.749,14.135,83.654,11.92,80.148,7.126,387.921,Wheat
5.453,19.431,80.898,43.811,95.397,5.006,312.357,Wheat
52.71,42.155,83.211,11.621,89.264,5.464,126.593,Wheat
78.132,38.752,17.433,43.541,33.943,5.704,90.293,Wheat
142.785,84.075,81.387,10.325,41.526,7.836,247.49,Wheat
42.633,59.641,19.586,33.482,40.231,6.228,175.446,Wheat
68.037,7.111,37.732,22.381,73.572,6.957,212.249,Wheat
110.153,80.037,86.508,29.277,75.594,7.394,257.305,Wheat
15.27,19.617,42.257,24.586,81.603,4.525,112.632,Wheat
89.106,53.638,21.599,32.487,80.716,6.542,24.076,Wheat
120.204,87.119,35.162,12.954,41.015,5.857,68.068,Wheat
56.761,26.362,40.889,17.074,43.023,8.247,384.71,Wheat
60.046,26.472,61.507,11.065,44.776,4.708,107.18,Wheat
11.876,57.048,89.347,39.327,80.185,4.747,188.631,Wheat
143.423,32.474,57.137,26.551,87.603,6.386,108.669,Wheat
27.117,15.195,74.882,30.969,30.327,4.807,143.302,Wheat
33.363,7.623,35.784,15.381,89.502,5.368,50.221,Wheat
51.04,24.661,90.103,22.973,87.769,6.91,313.218,Wheat
12.929,64.684,99.675,14.681,38.073,7.131,246.497,Wheat
41.972,6.023,87.556,37.897,59.269,7.764,57.43,Wheat
121.83,45.591,16.711,13.543,51.498,8.487,52.079,Wheat
108.494,84.798,48.273,42.533,37.079,6.751,127.155,Wheat
89.938,56.676,29.762,11.514,49.652,7.972,93.447,Wheat
86.743,66.144,89.241,32.585,49.343,6.539,120.774,Wheat
8.305,73.55,86.689,12.816,57.338,5.851,100.022,Wheat
109.654,45.555,16.136,30.506,93.451,5.674,37.28,Wheat
148.208,84.215,56.501,37.217,69.906,6.375,202.592,Wheat
134.735,20.96,61.35,24.772,93.289,8.194,102.588,Wheat
15.729,21.095,22.869,25.031,59.815,6.315,292.187,Wheat
9.371,37.579,26.321,38.683,82.863,4.898,20.112,Wheat
59.497,51.153,25.746,43.171,89.662,6.661,199.382,Wheat
73.398,12.501,75.556,16.531,95.824,5.272,145.688,Wheat
21.947,11.59,73.42,41.278,81.939,7.235,221.925,Wheat
67.934,52.922,69.531,38.711,74.151,6.523,368.009,Wheat
81.851,56.574,92.774,24.686,33.601,5.994,194.288,Wheat
104.901,30.062,27.592,20.15,70.611,6.31,348.561,Wheat
125.43,85.631,29.973,36.258,42.04,5.416,174.711,Wheat
47.688,43.801,10.416,39.506,82.185,7.385,269.147,Wheat
100.634,56.472,63.927,13.193,33.697,5.498,123.295,Wheat
103.001,38.421,98.398,29.13,61.207,7.905,338.372,Wheat
97.104,77.201,64.069,39.606,42.174,4.919,213.056,Wheat
12.912,81.834,43.705,38.286,80.973,6.806,41.255,Wheat
88.793,37.178,72.292,33.351,45.551,6.712,123.753,Wheat
122.673,16.667,43.473,18.57,76.088,5.268,339.4,Wheat
99.701,25.406,46.509,14.054,67.952,8.169,225.536,Wheat
8.691,61.322,70.132,20.366,83.289,7.017,97.204,Wheat
101.19,70.738,88.183,18.298,35.873,8.367,269.124,Wheat
40.775,23.292,69.487,42.0,93.351,5.894,387.359,Wheat
107.704,65.042,93.036,29.114,67.587,6.17,271.973,Wheat
142.045,68.57,92.233,40.894,74.372,6.646,262.474,Wheat
41.599,52.726,12.512,19.669,60.783,6.179,209.622,Wheat
106.442,5.765,40.922,21.132,61.922,8.08,127.85,Wheat
70.394,10.655,80.933,16.755,92.29,4.649,94.685,Wheat
77.5,75.688,37.524,30.877,83.772,7.491,277.297,Wheat
140.644,89.566,13.716,10.42,96.945,5.819,292.081,Wheat
110.85,55.781,23.287,40.903,68.524,6.459,85.162,Wheat
27.038,10.078,73.863,23.671,80.854,7.147,232.675,Wheat
59.72,65.335,23.087,24.426,52.713,7.761,174.615,Wheat
114.909,37.851,14.27,33.153,65.249,8.205,316.532,Wheat
39.148,40.779,34.136,36.685,83.171,6.672,163.075,Wheat
122.782,39.639,44.505,44.623,43.25,6.84,210.676,Wheat
15.956,35.76,39.191,13.445,74.394,6.806,66.592,Wheat
109.376,84.767,10.536,16.725,37.142,4.854,278.256,Wheat
9.277,61.963,43.496,39.694,49.685,6.273,129.588,Wheat
47.117,66.37,56.232,36.859,69.861,5.982,291.753,Wheat
121.974,80.32,25.097,36.96,98.876,7.378,165.686,Wheat
109.933,55.802,82.822,28.318,68.275,5.609,100.068,Wheat
137.181,40.113,81.08,18.504,42.939,7.947,189.3,Wheat
57.252,34.76,25.273,32.5,34.381,4.93,383.345,Wheat
111.808,46.494,28.11,37.813,60.178,4.566,103.122,Wheat
138.366,49.523,13.757,41.474,30.178,7.574,301.288,Wheat
120.842,72.892,80.305,22.503,74.875,7.069,66.878,Wheat
41.183,68.026,97.717,39.299,81.007,5.544,114.088,Wheat
57.156,76.722,53.938,39.106,66.821,7.908,37.55,Wheat
67.361,5.986,67.696,28.512,35.506,7.547,378.483,Wheat
97.95,65.326,86.991,16.824,92.517,6.767,316.824,Wheat
48.064,17.593,94.579,17.457,45.226,6.629,158.753,Wheat
23.16,78.832,41.689,39.596,76.568,5.72,41.715,Wheat
28.565,22.579,85.033,41.058,30.702,5.717,75.941,Wheat
132.393,75.705,46.35,22.351,38.598,6.444,351.01,Wheat
62.921,15.063,25.118,41.976,64.758,8.198,308.509,Wheat
69.254,11.62,32.682,17.015,91.49,5.935,138.945,Wheat
104.125,30.345,83.307,21.399,34.628,5.52,200.749,Wheat
71.078,37.704,77.735,26.628,82.126,5.614,162.85,Wheat
79.509,59.472,16.313,38.943,38.133,5.096,293.367,Wheat
62.053,55.649,88.329,17.625,52.734,5.868,212.726,Wheat
48.529,67.026,84.261,24.803,95.048,7.932,183.281,Wheat
54.937,65.213,53.903,43.806,61.478,7.841,201.171,Wheat
109.617,88.479,49.374,31.533,34.83,4.788,352.039,Wheat
143.537,86.949,36.937,27.285,37.051,5.576,233.024,Wheat
14.094,60.45,92.092,22.287,75.577,7.66,220.319,Wheat
108.842,11.39,98.701,23.919,58.951,6.933,168.969,Wheat
100.071,86.992,99.64,23.74,93.718,5.591,144.874,Wheat
9.012,88.206,17.731,44.84,89.914,6.354,152.16,Wheat
19.561,35.213,35.042,35.262,82.072,4.574,288.589,Wheat
148.787,66.845,68.257,12.826,78.382,5.871,329.821,Wheat
57.191,23.177,54.945,20.698,65.092,7.074,60.823,Wheat
62.377,6.771,45.567,27.337,45.238,7.681,328.476,Wheat
9.515,12.216,54.09,10.51,31.699,5.448,322.131,Wheat
21.437,63.41,71.32,26.239,32.744,8.217,122.278,Wheat
147.522,62.707,42.805,20.025,38.124,5.633,44.378,Wheat
62.499,18.165,28.577,22.261,62.223,4.817,226.237,Wheat
64.328,88.283,27.543,31.546,85.656,5.196,204.227,Wheat
93.31,73.526,77.903,22.242,73.198,5.569,136.828,Wheat
97.087,29.205,70.124,33.598,92.157,5.124,290.202,Wheat
7.178,37.342,66.39,12.207,43.47,6.688,176.732,Wheat
25.042,44.445,35.316,12.46,85.814,6.41,26.409,Wheat
109.007,77.03,31.981,28.936,78.286,4.71,206.612,Wheat
113.329,37.229,77.354,37.713,74.781,6.147,295.641,Wheat
13.74,37.374,22.026,39.242,62.815,4.868,44.494,Wheat
122.966,51.841,35.066,43.985,75.708,5.669,91.733,Wheat
10.391,61.33,31.926,11.975,70.025,8.122,290.893,Wheat
45.788,61.094,10.226,14.057,51.335,4.909,52.823,Wheat
72.914,55.998,33.084,41.547,48.098,8.175,373.661,Wheat
46.091,51.809,10.116,25.117,67.588,5.904,111.594,Wheat
133.557,87.772,54.438,42.41,93.215,5.462,353.4,Wheat
101.854,15.454,94.577,21.474,83.858,6.061,283.321,Wheat
97.191,74.079,44.942,13.738,60.657,5.253,240.969,Wheat
35.963,46.554,84.118,10.384,63.995,7.203,229.056,Wheat
44.371,9.265,30.299,17.933,37.461,6.934,360.638,Wheat
46.938,26.39,60.403,34.927,40.664,8.334,292.861,Wheat
13.853,82.548,95.853,33.252,50.603,6.67,239.034,Wheat
40.817,81.854,46.586,14.522,69.497,5.037,160.549,Wheat
140.912,28.768,49.847,27.36,63.937,8.25,139.472,Wheat
132.581,27.043,79.462,37.66,63.713,5.421,28.923,Wheat
12.855,19.483,84.124,31.562,66.632,7.614,218.049,Wheat
7.244,63.461,59.761,28.691,67.576,7.465,253.577,Wheat
128.217,73.031,40.1,22.446,51.781,7.999,394.789,Wheat
132.422,82.747,25.518,11.396,84.011,5.162,313.146,Wheat
36.919,14.582,65.527,15.042,64.655,7.362,179.402,Wheat
26.741,19.217,44.392,18.149,75.934,8.106,232.609,Wheat
74.144,55.802,47.688,18.61,60.991,6.612,378.128,Wheat
71.388,24.672,61.022,22.625,51.377,5.671,349.702,Wheat
130.133,43.307,60.432,17.007,51.534,5.053,165.377,Wheat
17.792,53.418,27.842,18.059,61.661,6.737,327.922,Wheat
112.928,38.61,45.31,15.369,98.436,5.309,41.3,Wheat
61.277,61.861,77.798,15.32,86.698,4.951,322.571,Wheat
50.703,70.032,47.431,22.366,74.363,5.273,255.674,Wheat
21.265,43.262,92.518,35.764,92.183,4.644,147.861,Wheat
5.127,22.968,11.901,31.333,72.504,6.129,221.185,Wheat
89.961,45.134,10.494,11.121,56.117,6.717,350.827,Wheat
137.535,68.146,91.334,44.706,50.366,7.212,155.615,Wheat
76.271,6.592,76.13,11.257,76.818,7.939,104.117,Wheat
128.404,70.03,75.031,34.102,68.657,5.903,252.98,Wheat
20.457,62.328,83.719,42.67,38.554,8.048,96.482,Wheat
116.832,87.85,85.875,30.62,81.525,5.521,370.441,Wheat
126.098,55.777,15.046,24.628,83.118,5.295,170.903,Wheat
22.853,78.067,96.081,39.964,58.731,5.121,332.288,Wheat
134.291,61.841,59.64,40.324,66.382,5.713,148.784,Wheat
94.515,46.952,49.777,36.822,91.9,7.419,340.465,Wheat
73.213,29.398,13.809,24.294,69.869,6.13,346.364,Wheat
9.862,88.198,38.509,30.108,62.572,7.02,41.565,Wheat
47.795,78.563,46.34,22.322,34.23,6.422,102.247,Wheat
94.922,46.247,52.31,13.893,46.812,6.703,122.327,Wheat
55.541,11.437,54.532,18.015,82.458,5.617,269.07,Wheat
6.555,58.479,25.382,27.682,60.571,4.789,82.997,Wheat
137.714,11.957,14.924,10.068,40.271,8.23,235.741,Wheat
40.165,13.886,14.791,42.037,81.367,5.662,85.125,Wheat
96.716,28.939,63.794,26.622,81.427,6.547,106.383,Wheat
15.371,10.631,69.545,22.926,72.044,7.67,282.351,Wheat
143.813,7.762,79.317,22.955,68.094,6.972,232.821,Wheat
83.759,13.993,40.759,33.009,75.002,4.79,131.641,Wheat
148.108,57.26,14.958,10.941,63.096,5.816,140.008,Wheat
49.956,89.938,45.303,44.842,32.068,6.987,359.805,Wheat
16.673,14.738,86.728,32.574,84.069,7.309,183.417,Wheat
120.665,49.572,75.228,25.684,92.058,4.596,267.936,Wheat
107.655,33.668,78.898,33.347,72.399,6.764,227.393,Wheat
15.966,64.484,58.812,10.067,86.618,7.691,107.922,Wheat
140.063,83.272,20.18,10.134,86.262,8.404,325.442,Wheat
58.441,53.664,11.256,11.781,70.803,5.447,366.522,Wheat
143.37,39.716,17.131,28.403,99.69,7.104,121.589,Wheat
76.407,78.825,42.096,41.257,93.539,6.669,135.042,Wheat
118.376,29.769,65.115,28.507,64.526,7.893,281.815,Wheat
85.813,55.941,87.168,41.666,43.074,5.556,63.731,Wheat
54.709,57.023,70.374,28.089,78.768,4.726,128.382,Wheat
80.933,53.267,70.409,29.974,42.157,4.732,175.489,Wheat
137.4,66.84,80.089,34.814,59.49,5.765,326.985,Wheat
19.165,75.254,82.071,40.076,94.119,5.022,43.883,Wheat
124.577,35.988,33.087,34.236,37.675,4.828,42.5,Wheat
137.643,46.991,27.584,30.527,97.869,6.475,120.865,Wheat
59.172,26.294,71.441,29.931,81.598,5.298,254.651,Wheat
49.008,33.207,60.924,20.037,83.535,7.333,168.516,Wheat
36.654,56.842,22.274,25.105,91.859,7.016,157.744,Wheat
103.997,12.193,79.381,14.231,31.77,6.744,363.349,Wheat
36.397,21.456,62.673,27.579,68.274,5.996,257.986,Wheat
39.244,46.162,75.533,23.932,58.958,6.305,233.1,Wheat
85.22,15.127,44.023,40.943,35.271,6.314,291.049,Wheat
128.614,13.354,87.954,34.783,70.389,4.992,109.605,Wheat
48.13,55.116,37.439,13.479,93.187,6.411,231.155,Wheat
41.352,80.21,24.023,20.379,93.165,4.732,231.68,Wheat
83.099,71.602,22.598,27.901,73.139,4.804,107.889,Wheat
16.383,33.424,11.277,33.982,62.832,5.743,33.309,Wheat
52.416,83.817,59.916,22.251,59.577,7.723,337.986,Wheat
131.038,26.372,36.65,12.864,36.087,5.944,100.958,Wheat
83.67,70.734,58.305,22.357,78.669,7.032,114.599,Wheat
103.688,9.748,51.297,30.605,91.744,8.461,317.504,Wheat
6.57,72.626,25.678,44.158,97.625,7.929,325.163,Wheat
120.627,59.33,84.759,12.097,69.057,5.268,335.819,Wheat
24.916,42.819,96.859,44.554,63.11,6.741,203.236,Wheat
55.282,87.041,65.454,34.178,74.429,7.189,66.477,Wheat
112.251,84.086,20.884,27.019,77.942,4.671,277.341,Wheat
64.611,85.57,43.715,13.349,63.07,5.603,187.885,Wheat
55.298,69.321,55.634,11.291,99.455,6.024,258.185,Wheat
97.78,88.718,23.639,28.336,51.897,7.339,347.921,Wheat
28.76,63.145,60.362,12.495,83.285,5.198,288.303,Wheat
121.339,20.992,91.168,17.19,58.003,6.383,61.264,Wheat
13.259,31.327,23.253,17.317,91.912,4.706,162.229,Wheat
56.451,27.92,61.154,19.772,98.562,5.507,320.138,Wheat
27.283,28.115,45.048,42.847,60.563,6.913,222.314,Wheat
149.795,89.584,73.52,43.755,40.152,6.76,166.123,Wheat
55.837,30.341,96.407,18.055,35.657,5.3,25.655,Wheat
120.248,76.591,42.751,18.769,73.452,8.128,318.912,Wheat
5.162,83.643,58.934,12.792,97.643,7.027,147.013,Wheat
26.608,15.37,32.813,38.623,30.091,7.303,172.56,Wheat
149.363,16.097,54.618,30.162,94.785,4.565,73.869,Wheat
48.363,84.11,80.656,25.974,86.054,7.526,233.854,Wheat
19.864,21.208,76.853,37.655,58.374,4.566,49.656,Wheat
65.654,58.894,32.89,10.568,54.435,7.705,92.416,Wheat
45.905,12.75,81.825,43.334,68.748,5.593,98.165,Wheat
29.242,63.143,96.981,20.633,53.916,6.581,33.632,Wheat
67.078,53.992,26.907,43.519,48.361,5.757,25.621,Wheat
5.14,40.14,78.84,42.338,57.39,5.803,305.259,Wheat
132.903,5.077,81.916,10.222,37.772,7.815,338.503,Wheat
29.261,46.592,48.985,35.519,76.703,7.363,343.348,Wheat
51.664,28.741,73.408,22.826,59.253,5.606,351.578,Wheat
63.788,6.011,70.962,18.719,57.439,5.31,374.427,Wheat
102.545,41.575,50.404,43.364,42.472,7.251,50.56,Wheat
105.188,74.797,44.355,42.574,56.386,8.329,130.79,Wheat
29.79,17.183,74.773,40.974,83.002,5.896,333.471,Wheat
25.002,19.141,32.72,29.001,55.232,8.23,119.351,Wheat
74.396,42.1,20.669,22.349,84.37,7.878,385.969,Wheat
90.0,42.0,43.0,20.88,82.003,6.503,202.936,Rice
85.0,58.0,41.0,21.77,80.32,7.038,226.656,Rice
60.0,55.0,44.0,23.004,82.321,7.84,263.964,Rice
74.0,35.0,40.0,26.491,80.158,6.98,242.864,Rice
78.0,42.0,42.0,20.13,81.605,7.628,262.717,Rice
69.0,37.0,42.0,23.058,83.37,7.073,251.055,Rice
69.0,55.0,38.0,22.709,82.639,5.701,271.325,Rice
94.0,53.0,40.0,20.278,82.894,5.719,241.974,Rice
89.0,54.0,38.0,24.516,83.535,6.685,230.446,Rice
68.0,58.0,38.0,23.224,83.033,6.336,221.209,Rice
91.0,53.0,40.0,26.527,81.418,5.386,264.615,Rice
90.0,46.0,42.0,23.979,81.451,7.503,250.083,Rice
78.0,58.0,44.0,26.801,80.887,5.109,284.436,Rice
93.0,56.0,36.0,24.015,82.057,6.984,185.277,Rice
94.0,50.0,37.0,25.666,80.664,6.948,209.587,Rice
60.0,48.0,39.0,24.282,80.3,7.042,231.086,Rice
85.0,38.0,41.0,21.587,82.788,6.249,276.655,Rice
91.0,35.0,39.0,23.794,80.418,6.971,206.261,Rice
77.0,38.0,36.0,21.865,80.192,5.954,224.555,Rice
88.0,35.0,40.0,23.579,83.588,5.854,291.299,Rice
89.0,45.0,36.0,21.325,80.475,6.442,185.497,Rice
76.0,40.0,43.0,25.157,83.117,5.07,231.384,Rice
67.0,59.0,41.0,21.948,80.974,6.013,213.356,Rice
83.0,41.0,43.0,21.053,82.678,6.254,233.108,Rice
98.0,47.0,37.0,23.484,81.333,7.375,224.058,Rice
66.0,53.0,41.0,25.076,80.524,7.779,257.004,Rice
97.0,59.0,43.0,26.359,84.044,6.287,271.359,Rice
97.0,50.0,41.0,24.529,80.545,7.071,260.263,Rice
60.0,49.0,44.0,20.776,84.498,6.245,240.081,Rice
84.0,51.0,35.0,22.302,80.644,6.043,197.979,Rice
73.0,57.0,41.0,21.447,84.944,5.825,272.202,Rice
92.0,35.0,40.0,22.179,80.331,6.357,200.088,Rice
85.0,37.0,39.0,24.528,82.737,6.364,224.676,Rice
98.0,53.0,38.0,20.267,81.639,5.015,270.442,Rice
88.0,54.0,44.0,25.735,83.883,6.149,233.132,Rice
95.0,55.0,42.0,26.795,82.148,5.951,193.347,Rice
99.0,57.0,35.0,26.758,81.177,5.96,272.3,Rice
95.0,39.0,36.0,23.863,83.153,5.561,285.249,Rice
60.0,43.0,44.0,21.019,82.952,7.416,298.402,Rice
63.0,44.0,41.0,24.173,83.729,5.583,257.034,Rice
62.0,42.0,36.0,22.781,82.067,6.43,248.718,Rice
64.0,45.0,43.0,25.63,83.528,5.535,209.9,Rice
83.0,60.0,36.0,25.597,80.145,6.904,200.835,Rice
82.0,40.0,40.0,23.831,84.814,6.271,298.56,Rice
85.0,52.0,45.0,26.314,82.367,7.224,265.536,Rice
91.0,35.0,38.0,24.897,80.526,6.134,183.679,Rice
76.0,49.0,42.0,24.959,84.48,5.206,196.956,Rice
74.0,39.0,38.0,23.241,84.592,7.782,233.045,Rice
79.0,43.0,39.0,21.666,80.71,7.063,210.814,Rice
88.0,55.0,45.0,24.635,80.414,7.73,253.72,Rice
60.0,36.0,43.0,23.431,83.063,5.286,219.905,Rice
76.0,60.0,39.0,20.045,80.348,6.766,208.581,Rice
93.0,56.0,42.0,23.857,82.226,7.383,195.095,Rice
65.0,60.0,43.0,21.972,81.899,5.658,227.364,Rice
95.0,52.0,36.0,26.229,83.836,5.543,286.508,Rice
75.0,38.0,39.0,23.447,84.794,6.215,283.934,Rice
74.0,54.0,38.0,25.656,83.47,7.12,217.379,Rice
91.0,36.0,45.0,24.443,82.454,5.951,267.976,Rice
71.0,46.0,40.0,20.28,82.124,7.237,191.954,Rice
99.0,55.0,35.0,21.724,80.239,6.502,277.963,Rice
72.0,40.0,38.0,20.414,82.208,7.592,245.151,Rice
83.0,58.0,45.0,25.755,83.518,5.875,245.663,Rice
93.0,58.0,38.0,20.615,83.773,6.932,279.545,Rice
70.0,36.0,42.0,21.841,80.729,6.946,202.384,Rice
76.0,47.0,42.0,20.084,83.291,5.739,263.637,Rice
99.0,41.0,36.0,24.458,82.748,6.739,182.562,Rice
99.0,54.0,37.0,21.143,80.335,5.595,198.673,Rice
86.0,59.0,35.0,25.787,82.111,6.947,243.512,Rice
69.0,46.0,41.0,23.641,80.286,5.012,263.11,Rice
91.0,56.0,37.0,23.432,80.569,6.363,269.504,Rice
61.0,52.0,41.0,24.977,83.892,6.88,204.8,Rice
67.0,45.0,38.0,22.728,82.171,7.3,260.888,Rice
79.0,42.0,37.0,24.873,82.84,6.588,295.609,Rice
78.0,43.0,42.0,21.324,83.003,7.284,192.32,Rice
75.0,54.0,36.0,26.295,84.569,7.024,257.491,Rice
97.0,36.0,45.0,22.229,81.859,6.939,278.079,Rice
67.0,47.0,44.0,26.731,81.786,7.868,280.404,Rice
73.0,35.0,38.0,24.889,81.979,5.005,185.946,Rice
77.0,36.0,37.0,26.884,81.46,6.136,194.577,Rice
81.0,41.0,38.0,22.678,83.729,7.524,200.913,Rice
